nombre_original,nombre_recorte,conjunto,x,y,ancho,alto,ruta_original,ruta_recorte
taxi_amarillo_train_0264.jpg,taxi_recorte_train_0264.jpg,train,800,1450,789,501,dataset/positivos/train/taxi_amarillo_train_0264.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0264.jpg
taxi_amarillo_train_0265.jpg,taxi_recorte_train_0265.jpg,train,1418,1552,768,416,dataset/positivos/train/taxi_amarillo_train_0265.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0265.jpg
taxi_amarillo_train_0266.jpg,taxi_recorte_train_0266.jpg,train,336,1200,1557,1013,dataset/positivos/train/taxi_amarillo_train_0266.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0266.jpg
taxi_amarillo_train_0267.jpg,taxi_recorte_train_0267.jpg,train,421,1461,1072,576,dataset/positivos/train/taxi_amarillo_train_0267.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0267.jpg
taxi_amarillo_train_0268.jpg,taxi_recorte_train_0268.jpg,train,0,485,2234,2314,dataset/positivos/train/taxi_amarillo_train_0268.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0268.jpg
taxi_amarillo_train_0269.jpg,taxi_recorte_train_0269.jpg,train,762,1386,1221,752,dataset/positivos/train/taxi_amarillo_train_0269.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0269.jpg
taxi_amarillo_train_0270.jpg,taxi_recorte_train_0270.jpg,train,826,1205,496,672,dataset/positivos/train/taxi_amarillo_train_0270.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0270.jpg
taxi_amarillo_train_0271.jpg,taxi_recorte_train_0271.jpg,train,656,1082,400,240,dataset/positivos/train/taxi_amarillo_train_0271.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0271.jpg
taxi_amarillo_train_0272.jpg,taxi_recorte_train_0272.jpg,train,992,709,549,432,dataset/positivos/train/taxi_amarillo_train_0272.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0272.jpg
taxi_amarillo_train_0273.jpg,taxi_recorte_train_0273.jpg,train,0,1168,1877,842,dataset/positivos/train/taxi_amarillo_train_0273.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0273.jpg
taxi_amarillo_train_0274.jpg,taxi_recorte_train_0274.jpg,train,581,1328,1269,789,dataset/positivos/train/taxi_amarillo_train_0274.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0274.jpg
taxi_amarillo_train_0275.jpg,taxi_recorte_train_0275.jpg,train,10,1434,1504,693,dataset/positivos/train/taxi_amarillo_train_0275.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0275.jpg
taxi_amarillo_train_0276.jpg,taxi_recorte_train_0276.jpg,train,394,1440,816,640,dataset/positivos/train/taxi_amarillo_train_0276.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0276.jpg
taxi_amarillo_train_0277.jpg,taxi_recorte_train_0277.jpg,train,1477,1397,437,410,dataset/positivos/train/taxi_amarillo_train_0277.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0277.jpg
taxi_amarillo_train_0278.jpg,taxi_recorte_train_0278.jpg,train,288,1610,1173,501,dataset/positivos/train/taxi_amarillo_train_0278.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0278.jpg
taxi_amarillo_train_0279.jpg,taxi_recorte_train_0279.jpg,train,1045,981,368,501,dataset/positivos/train/taxi_amarillo_train_0279.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0279.jpg
taxi_amarillo_train_0280.jpg,taxi_recorte_train_0280.jpg,train,528,1477,1354,853,dataset/positivos/train/taxi_amarillo_train_0280.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0280.jpg
taxi_amarillo_train_0281.jpg,taxi_recorte_train_0281.jpg,train,389,1370,730,416,dataset/positivos/train/taxi_amarillo_train_0281.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0281.jpg
taxi_amarillo_train_0282.jpg,taxi_recorte_train_0282.jpg,train,928,1354,720,922,dataset/positivos/train/taxi_amarillo_train_0282.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0282.jpg
taxi_amarillo_train_0283.jpg,taxi_recorte_train_0283.jpg,train,0,1349,1861,1109,dataset/positivos/train/taxi_amarillo_train_0283.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0283.jpg
taxi_amarillo_train_0284.jpg,taxi_recorte_train_0284.jpg,train,0,1248,1088,512,dataset/positivos/train/taxi_amarillo_train_0284.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0284.jpg
taxi_amarillo_train_0285.jpg,taxi_recorte_train_0285.jpg,train,202,1461,1152,453,dataset/positivos/train/taxi_amarillo_train_0285.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0285.jpg
taxi_amarillo_train_0286.jpg,taxi_recorte_train_0286.jpg,train,528,890,1712,938,dataset/positivos/train/taxi_amarillo_train_0286.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0286.jpg
taxi_amarillo_train_0287.jpg,taxi_recorte_train_0287.jpg,train,933,1472,709,309,dataset/positivos/train/taxi_amarillo_train_0287.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0287.jpg
taxi_amarillo_train_0288.jpg,taxi_recorte_train_0288.jpg,train,490,880,1728,837,dataset/positivos/train/taxi_amarillo_train_0288.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0288.jpg
taxi_amarillo_train_0289.jpg,taxi_recorte_train_0289.jpg,train,698,1269,837,549,dataset/positivos/train/taxi_amarillo_train_0289.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0289.jpg
taxi_amarillo_train_0290.jpg,taxi_recorte_train_0290.jpg,train,1034,1530,602,464,dataset/positivos/train/taxi_amarillo_train_0290.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0290.jpg
taxi_amarillo_train_0291.jpg,taxi_recorte_train_0291.jpg,train,384,1141,1472,938,dataset/positivos/train/taxi_amarillo_train_0291.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0291.jpg
taxi_amarillo_train_0292.jpg,taxi_recorte_train_0292.jpg,train,208,1317,890,453,dataset/positivos/train/taxi_amarillo_train_0292.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0292.jpg
taxi_amarillo_train_0293.jpg,taxi_recorte_train_0293.jpg,train,618,1584,298,234,dataset/positivos/train/taxi_amarillo_train_0293.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0293.jpg
taxi_amarillo_train_0294.jpg,taxi_recorte_train_0294.jpg,train,176,1285,741,416,dataset/positivos/train/taxi_amarillo_train_0294.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0294.jpg
taxi_amarillo_train_0295.jpg,taxi_recorte_train_0295.jpg,train,576,1472,906,538,dataset/positivos/train/taxi_amarillo_train_0295.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0295.jpg
taxi_amarillo_train_0296.jpg,taxi_recorte_train_0296.jpg,train,421,1434,698,314,dataset/positivos/train/taxi_amarillo_train_0296.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0296.jpg
taxi_amarillo_train_0297.jpg,taxi_recorte_train_0297.jpg,train,864,1466,688,352,dataset/positivos/train/taxi_amarillo_train_0297.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0297.jpg
taxi_amarillo_train_0298.jpg,taxi_recorte_train_0298.jpg,train,944,1200,720,330,dataset/positivos/train/taxi_amarillo_train_0298.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0298.jpg
taxi_amarillo_train_0299.jpg,taxi_recorte_train_0299.jpg,train,1184,1482,256,181,dataset/positivos/train/taxi_amarillo_train_0299.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0299.jpg
taxi_amarillo_train_0300.jpg,taxi_recorte_train_0300.jpg,train,581,1509,794,389,dataset/positivos/train/taxi_amarillo_train_0300.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0300.jpg
taxi_amarillo_train_0301.jpg,taxi_recorte_train_0301.jpg,train,869,1466,1210,565,dataset/positivos/train/taxi_amarillo_train_0301.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0301.jpg
taxi_amarillo_train_0302.jpg,taxi_recorte_train_0302.jpg,train,234,1242,1317,672,dataset/positivos/train/taxi_amarillo_train_0302.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0302.jpg
taxi_amarillo_train_0303.jpg,taxi_recorte_train_0303.jpg,train,1392,1200,432,314,dataset/positivos/train/taxi_amarillo_train_0303.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0303.jpg
taxi_amarillo_train_0304.jpg,taxi_recorte_train_0304.jpg,train,512,1552,442,272,dataset/positivos/train/taxi_amarillo_train_0304.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0304.jpg
taxi_amarillo_train_0305.jpg,taxi_recorte_train_0305.jpg,train,58,1072,960,602,dataset/positivos/train/taxi_amarillo_train_0305.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0305.jpg
taxi_amarillo_train_0306.jpg,taxi_recorte_train_0306.jpg,train,853,1018,576,490,dataset/positivos/train/taxi_amarillo_train_0306.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0306.jpg
taxi_amarillo_train_0307.jpg,taxi_recorte_train_0307.jpg,train,74,880,2154,1520,dataset/positivos/train/taxi_amarillo_train_0307.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0307.jpg
taxi_amarillo_train_0308.jpg,taxi_recorte_train_0308.jpg,train,442,1248,1002,762,dataset/positivos/train/taxi_amarillo_train_0308.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0308.jpg
taxi_amarillo_train_0309.jpg,taxi_recorte_train_0309.jpg,train,288,901,1013,480,dataset/positivos/train/taxi_amarillo_train_0309.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0309.jpg
taxi_amarillo_train_0310.jpg,taxi_recorte_train_0310.jpg,train,224,1488,949,560,dataset/positivos/train/taxi_amarillo_train_0310.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0310.jpg
taxi_amarillo_train_0311.jpg,taxi_recorte_train_0311.jpg,train,714,981,1360,565,dataset/positivos/train/taxi_amarillo_train_0311.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0311.jpg
taxi_amarillo_train_0312.jpg,taxi_recorte_train_0312.jpg,train,250,1472,1216,517,dataset/positivos/train/taxi_amarillo_train_0312.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0312.jpg
taxi_amarillo_train_0313.jpg,taxi_recorte_train_0313.jpg,train,618,1402,496,272,dataset/positivos/train/taxi_amarillo_train_0313.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0313.jpg
taxi_amarillo_train_0314.jpg,taxi_recorte_train_0314.jpg,train,725,1573,1221,517,dataset/positivos/train/taxi_amarillo_train_0314.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0314.jpg
taxi_amarillo_train_0315.jpg,taxi_recorte_train_0315.jpg,train,618,1232,789,426,dataset/positivos/train/taxi_amarillo_train_0315.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0315.jpg
taxi_amarillo_train_0316.jpg,taxi_recorte_train_0316.jpg,train,117,1429,1568,789,dataset/positivos/train/taxi_amarillo_train_0316.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0316.jpg
taxi_amarillo_train_0317.jpg,taxi_recorte_train_0317.jpg,train,800,1210,442,341,dataset/positivos/train/taxi_amarillo_train_0317.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0317.jpg
taxi_amarillo_train_0318.jpg,taxi_recorte_train_0318.jpg,train,800,1429,741,453,dataset/positivos/train/taxi_amarillo_train_0318.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0318.jpg
taxi_amarillo_train_0319.jpg,taxi_recorte_train_0319.jpg,train,229,1077,1562,965,dataset/positivos/train/taxi_amarillo_train_0319.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0319.jpg
taxi_amarillo_train_0320.jpg,taxi_recorte_train_0320.jpg,train,272,1280,1445,730,dataset/positivos/train/taxi_amarillo_train_0320.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0320.jpg
taxi_amarillo_train_0321.jpg,taxi_recorte_train_0321.jpg,train,517,885,1168,608,dataset/positivos/train/taxi_amarillo_train_0321.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0321.jpg
taxi_amarillo_train_0322.jpg,taxi_recorte_train_0322.jpg,train,1200,1365,437,410,dataset/positivos/train/taxi_amarillo_train_0322.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0322.jpg
taxi_amarillo_train_0323.jpg,taxi_recorte_train_0323.jpg,train,266,1114,1418,672,dataset/positivos/train/taxi_amarillo_train_0323.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0323.jpg
taxi_amarillo_train_0324.jpg,taxi_recorte_train_0324.jpg,train,922,981,618,394,dataset/positivos/train/taxi_amarillo_train_0324.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0324.jpg
taxi_amarillo_train_0325.jpg,taxi_recorte_train_0325.jpg,train,1194,1157,186,213,dataset/positivos/train/taxi_amarillo_train_0325.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0325.jpg
taxi_amarillo_train_0326.jpg,taxi_recorte_train_0326.jpg,train,16,677,1888,1136,dataset/positivos/train/taxi_amarillo_train_0326.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0326.jpg
taxi_amarillo_train_0327.jpg,taxi_recorte_train_0327.jpg,train,698,1888,378,197,dataset/positivos/train/taxi_amarillo_train_0327.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0327.jpg
taxi_amarillo_train_0328.jpg,taxi_recorte_train_0328.jpg,train,773,1173,1050,474,dataset/positivos/train/taxi_amarillo_train_0328.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0328.jpg
taxi_amarillo_train_0329.jpg,taxi_recorte_train_0329.jpg,train,1013,453,229,304,dataset/positivos/train/taxi_amarillo_train_0329.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0329.jpg
taxi_amarillo_train_0330.jpg,taxi_recorte_train_0330.jpg,train,21,853,1338,949,dataset/positivos/train/taxi_amarillo_train_0330.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0330.jpg
taxi_amarillo_train_0331.jpg,taxi_recorte_train_0331.jpg,train,1445,1141,762,410,dataset/positivos/train/taxi_amarillo_train_0331.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0331.jpg
taxi_amarillo_train_0332.jpg,taxi_recorte_train_0332.jpg,train,538,1338,677,576,dataset/positivos/train/taxi_amarillo_train_0332.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0332.jpg
taxi_amarillo_train_0333.jpg,taxi_recorte_train_0333.jpg,train,261,1109,1205,538,dataset/positivos/train/taxi_amarillo_train_0333.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0333.jpg
taxi_amarillo_train_0334.jpg,taxi_recorte_train_0334.jpg,train,426,1541,1077,474,dataset/positivos/train/taxi_amarillo_train_0334.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0334.jpg
taxi_amarillo_train_0335.jpg,taxi_recorte_train_0335.jpg,train,288,1232,1397,789,dataset/positivos/train/taxi_amarillo_train_0335.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0335.jpg
taxi_amarillo_train_0336.jpg,taxi_recorte_train_0336.jpg,train,240,1013,629,410,dataset/positivos/train/taxi_amarillo_train_0336.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0336.jpg
taxi_amarillo_train_0337.jpg,taxi_recorte_train_0337.jpg,train,453,682,1205,496,dataset/positivos/train/taxi_amarillo_train_0337.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0337.jpg
taxi_amarillo_train_0338.jpg,taxi_recorte_train_0338.jpg,train,5,837,1605,714,dataset/positivos/train/taxi_amarillo_train_0338.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0338.jpg
taxi_amarillo_train_0339.jpg,taxi_recorte_train_0339.jpg,train,202,1066,1770,736,dataset/positivos/train/taxi_amarillo_train_0339.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0339.jpg
taxi_amarillo_train_0340.jpg,taxi_recorte_train_0340.jpg,train,346,1642,1834,1429,dataset/positivos/train/taxi_amarillo_train_0340.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0340.jpg
taxi_amarillo_train_0341.jpg,taxi_recorte_train_0341.jpg,train,362,1472,1413,816,dataset/positivos/train/taxi_amarillo_train_0341.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0341.jpg
taxi_amarillo_train_0342.jpg,taxi_recorte_train_0342.jpg,train,0,693,1728,826,dataset/positivos/train/taxi_amarillo_train_0342.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0342.jpg
taxi_amarillo_train_0343.jpg,taxi_recorte_train_0343.jpg,train,48,1194,1818,890,dataset/positivos/train/taxi_amarillo_train_0343.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0343.jpg
taxi_amarillo_train_0344.jpg,taxi_recorte_train_0344.jpg,train,0,917,1770,746,dataset/positivos/train/taxi_amarillo_train_0344.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0344.jpg
taxi_amarillo_train_0345.jpg,taxi_recorte_train_0345.jpg,train,0,1226,1274,613,dataset/positivos/train/taxi_amarillo_train_0345.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0345.jpg
taxi_amarillo_train_0346.jpg,taxi_recorte_train_0346.jpg,train,1109,1744,426,208,dataset/positivos/train/taxi_amarillo_train_0346.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0346.jpg
taxi_amarillo_train_0347.jpg,taxi_recorte_train_0347.jpg,train,106,1296,1456,672,dataset/positivos/train/taxi_amarillo_train_0347.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0347.jpg
taxi_amarillo_train_0348.jpg,taxi_recorte_train_0348.jpg,train,570,1664,1114,480,dataset/positivos/train/taxi_amarillo_train_0348.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0348.jpg
taxi_amarillo_train_0349.jpg,taxi_recorte_train_0349.jpg,train,53,1226,1322,858,dataset/positivos/train/taxi_amarillo_train_0349.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0349.jpg
taxi_amarillo_train_0350.jpg,taxi_recorte_train_0350.jpg,train,90,1104,2128,1178,dataset/positivos/train/taxi_amarillo_train_0350.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0350.jpg
taxi_amarillo_train_0351.jpg,taxi_recorte_train_0351.jpg,train,309,1360,1317,538,dataset/positivos/train/taxi_amarillo_train_0351.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0351.jpg
taxi_amarillo_train_0352.jpg,taxi_recorte_train_0352.jpg,train,261,1594,794,528,dataset/positivos/train/taxi_amarillo_train_0352.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0352.jpg
taxi_amarillo_train_0353.jpg,taxi_recorte_train_0353.jpg,train,725,1621,613,314,dataset/positivos/train/taxi_amarillo_train_0353.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0353.jpg
taxi_amarillo_train_0354.jpg,taxi_recorte_train_0354.jpg,train,10,570,1120,912,dataset/positivos/train/taxi_amarillo_train_0354.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0354.jpg
taxi_amarillo_train_0355.jpg,taxi_recorte_train_0355.jpg,train,1546,1210,469,330,dataset/positivos/train/taxi_amarillo_train_0355.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0355.jpg
taxi_amarillo_train_0356.jpg,taxi_recorte_train_0356.jpg,train,1152,1290,1056,517,dataset/positivos/train/taxi_amarillo_train_0356.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0356.jpg
taxi_amarillo_train_0357.jpg,taxi_recorte_train_0357.jpg,train,960,1066,341,272,dataset/positivos/train/taxi_amarillo_train_0357.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0357.jpg
taxi_amarillo_train_0358.jpg,taxi_recorte_train_0358.jpg,train,186,1525,1962,922,dataset/positivos/train/taxi_amarillo_train_0358.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0358.jpg
taxi_amarillo_train_0359.jpg,taxi_recorte_train_0359.jpg,train,816,1733,832,362,dataset/positivos/train/taxi_amarillo_train_0359.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0359.jpg
taxi_amarillo_train_0360.jpg,taxi_recorte_train_0360.jpg,train,101,682,1594,720,dataset/positivos/train/taxi_amarillo_train_0360.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0360.jpg
taxi_amarillo_train_0361.jpg,taxi_recorte_train_0361.jpg,train,512,1488,597,384,dataset/positivos/train/taxi_amarillo_train_0361.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0361.jpg
taxi_amarillo_train_0362.jpg,taxi_recorte_train_0362.jpg,train,138,917,1328,885,dataset/positivos/train/taxi_amarillo_train_0362.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0362.jpg
taxi_amarillo_train_0363.jpg,taxi_recorte_train_0363.jpg,train,933,645,1152,458,dataset/positivos/train/taxi_amarillo_train_0363.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0363.jpg
taxi_amarillo_train_0364.jpg,taxi_recorte_train_0364.jpg,train,592,1098,672,469,dataset/positivos/train/taxi_amarillo_train_0364.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0364.jpg
taxi_amarillo_train_0365.jpg,taxi_recorte_train_0365.jpg,train,485,1269,1136,826,dataset/positivos/train/taxi_amarillo_train_0365.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0365.jpg
taxi_amarillo_train_0366.jpg,taxi_recorte_train_0366.jpg,train,245,853,997,736,dataset/positivos/train/taxi_amarillo_train_0366.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0366.jpg
taxi_amarillo_train_0367.jpg,taxi_recorte_train_0367.jpg,train,597,1530,677,448,dataset/positivos/train/taxi_amarillo_train_0367.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0367.jpg
taxi_amarillo_train_0368.jpg,taxi_recorte_train_0368.jpg,train,176,1402,688,320,dataset/positivos/train/taxi_amarillo_train_0368.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0368.jpg
taxi_amarillo_train_0369.jpg,taxi_recorte_train_0369.jpg,train,162,926,1074,480,dataset/positivos/train/taxi_amarillo_train_0369.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0369.jpg
taxi_amarillo_train_0370.jpg,taxi_recorte_train_0370.jpg,train,640,1488,1424,656,dataset/positivos/train/taxi_amarillo_train_0370.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0370.jpg
taxi_amarillo_train_0371.jpg,taxi_recorte_train_0371.jpg,train,560,1525,522,309,dataset/positivos/train/taxi_amarillo_train_0371.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0371.jpg
taxi_amarillo_train_0372.jpg,taxi_recorte_train_0372.jpg,train,410,1520,1098,469,dataset/positivos/train/taxi_amarillo_train_0372.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0372.jpg
taxi_amarillo_train_0373.jpg,taxi_recorte_train_0373.jpg,train,480,1434,1333,853,dataset/positivos/train/taxi_amarillo_train_0373.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0373.jpg
taxi_amarillo_train_0374.jpg,taxi_recorte_train_0374.jpg,train,112,1136,1482,874,dataset/positivos/train/taxi_amarillo_train_0374.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0374.jpg
taxi_amarillo_train_0375.jpg,taxi_recorte_train_0375.jpg,train,501,1280,928,426,dataset/positivos/train/taxi_amarillo_train_0375.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0375.jpg
taxi_amarillo_train_0376.jpg,taxi_recorte_train_0376.jpg,train,469,1632,432,197,dataset/positivos/train/taxi_amarillo_train_0376.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0376.jpg
taxi_amarillo_train_0377.jpg,taxi_recorte_train_0377.jpg,train,560,1157,1312,586,dataset/positivos/train/taxi_amarillo_train_0377.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0377.jpg
taxi_amarillo_train_0378.jpg,taxi_recorte_train_0378.jpg,train,293,1397,1760,848,dataset/positivos/train/taxi_amarillo_train_0378.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0378.jpg
taxi_amarillo_train_0379.jpg,taxi_recorte_train_0379.jpg,train,1045,1381,517,357,dataset/positivos/train/taxi_amarillo_train_0379.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0379.jpg
taxi_amarillo_train_0380.jpg,taxi_recorte_train_0380.jpg,train,922,1466,672,533,dataset/positivos/train/taxi_amarillo_train_0380.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0380.jpg
taxi_amarillo_train_0381.jpg,taxi_recorte_train_0381.jpg,train,330,1114,1541,906,dataset/positivos/train/taxi_amarillo_train_0381.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0381.jpg
taxi_amarillo_train_0382.jpg,taxi_recorte_train_0382.jpg,train,101,1280,1898,725,dataset/positivos/train/taxi_amarillo_train_0382.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0382.jpg
taxi_amarillo_train_0383.jpg,taxi_recorte_train_0383.jpg,train,896,1413,512,490,dataset/positivos/train/taxi_amarillo_train_0383.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0383.jpg
taxi_amarillo_train_0384.jpg,taxi_recorte_train_0384.jpg,train,576,1440,618,602,dataset/positivos/train/taxi_amarillo_train_0384.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0384.jpg
taxi_amarillo_train_0385.jpg,taxi_recorte_train_0385.jpg,train,5,1413,853,389,dataset/positivos/train/taxi_amarillo_train_0385.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0385.jpg
taxi_amarillo_train_0386.jpg,taxi_recorte_train_0386.jpg,train,394,906,368,293,dataset/positivos/train/taxi_amarillo_train_0386.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0386.jpg
taxi_amarillo_train_0387.jpg,taxi_recorte_train_0387.jpg,train,5,1008,1818,1024,dataset/positivos/train/taxi_amarillo_train_0387.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0387.jpg
taxi_amarillo_train_0388.jpg,taxi_recorte_train_0388.jpg,train,298,1386,1504,688,dataset/positivos/train/taxi_amarillo_train_0388.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0388.jpg
taxi_amarillo_train_0389.jpg,taxi_recorte_train_0389.jpg,train,133,1061,1754,901,dataset/positivos/train/taxi_amarillo_train_0389.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0389.jpg
taxi_amarillo_train_0390.jpg,taxi_recorte_train_0390.jpg,train,922,1424,901,410,dataset/positivos/train/taxi_amarillo_train_0390.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0390.jpg
taxi_amarillo_train_0391.jpg,taxi_recorte_train_0391.jpg,train,1632,842,421,245,dataset/positivos/train/taxi_amarillo_train_0391.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0391.jpg
taxi_amarillo_train_0392.jpg,taxi_recorte_train_0392.jpg,train,245,1114,1898,890,dataset/positivos/train/taxi_amarillo_train_0392.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0392.jpg
taxi_amarillo_train_0393.jpg,taxi_recorte_train_0393.jpg,train,576,1168,1109,528,dataset/positivos/train/taxi_amarillo_train_0393.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0393.jpg
taxi_amarillo_train_0394.jpg,taxi_recorte_train_0394.jpg,train,506,1472,1434,602,dataset/positivos/train/taxi_amarillo_train_0394.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0394.jpg
taxi_amarillo_train_0395.jpg,taxi_recorte_train_0395.jpg,train,10,1040,2213,1349,dataset/positivos/train/taxi_amarillo_train_0395.jpg,dataset/positivos/recortes/train/taxi_recorte_train_0395.jpg
